component,Index
蛋白約細砂糖,28122
自製芋泥餡,28123
完整食材拜託參考網誌文章,28124
真的太多要輸入了QQ,28125
蛋糕捲模動物性脂肪砂糖,28126
法式美乃滋,28127
鹽可放可不放,28128
大個,28129
香䓍精,28130
虎皮蛋黃,28131
蛋糕體水,28132
君橙酒,28133
栗子果醬,28134
動物性鮮奶油或美乃滋,28135
芋泥抹餡~,28136
泡酒葡萄乾,28137
草莓香料,28138
加蛋糕糊裡的,28139
麵糊－－－－－－－,28140
蛋白霜－－－－－－,28141
抹茶內餡－－－－－,28142
虎皮－－－－－－－,28143
宇治抹抹茶粉含糖,28144
♥蛋糕體,28145
♥蛋白霜,28146
♥夾心,28147
牛奶或白脫奶Buttermilk,28148
紅色食用色素Gel,28149
深蘭姆酒Darkrum,28150
熟的卡士達醬,28151
e市售的發泡鮮奶油,28152
草莓切碎,28153
虎皮材料蛋黃,28154
虎皮材料細砂糖,28155
虎皮材料玉米粉,28156
蛋糕體材料,28157
橘子水,28158
蛋黃約糖,28159
蛋白糖,28160
蜜栗子丁,28161
餡料)花生粉,28162
深咖啡可可粉,28163
淺咖啡可可粉,28164
粉紅色紅食用色素,28165
淺黃色黃食用色素,28166
糖漿水果丁或布丁,28167
橘子罐頭,28168
蒸熟芋頭絲,28169
黑糖粉或蜂蜜或砂糖,28170
甜甜圈機,28171
A雞蛋與糖,28172
B粉類過篩,28173
C液體,28174
蒜炒花椰菜乳酪絲義大利香料,28175
內餡用料,28176
乳酪絲玉米粒,28177
蘋果義大利香料,28178
溫熱鮮奶或溫熱水,28179
巧克力利口酒,28180
白麵糊,28181
巧克力麵糊,28182
班兰汁,28183
青色素,28184
牛奶沙拉油,28185
蛋糕乳化剂,28186
杯子蛋糕烤盤,28187
蒸熟地瓜泥約,28188
巧克力米粒,28189
小熊矽膠膜,28190
罐裝鮮奶油,28191
鹽糖粉,28192
洋車前籽麩皮粉,28193
無糖純抹茶粉,28194
蜜漬柳橙皮,28195
*可省略,28196
可可粉或抹茶粉或即溶咖啡粉,28197
桂圓*剪碎,28198
無鹽奶油無鹽奶油細砂糖低筋麵粉抹茶粉,28199
蘇打粉或泡打粉,28200
中等大小蘋果,28201
伯爵鮮奶油,28202
糖漬橙皮醬,28203
磨皮屑的香橙皮,28204
紅色色素或草莓粉,28205
長形,28206
點綴用檸檬皮屑,28207
伊思妮發酵無鹽奶油,28208
長方模具,28209
任何莓果,28210
麵粉低筋,28211
焦糖蘋果餡,28212
糖霜在作法裡,28213
紅茶湯,28214
籃莓,28215
峰蜜或是鏡面果膠,28216
綜合果乾燕麥片,28217
檸檬蛋黃醬,28218
蘋果薄片,28219
鮮橙,28220
自製桑椹醬,28221
優葛,28222
毛豆都,28223
無鋁泡達粉,28224
糖漬柳橙,28225
杏仁切碎,28226
生南瓜,28227
黑櫻桃酒漬櫻桃,28228
低筋麵麵,28229
蒸熟地瓜丁,28230
雞蛋蛋黃＿,28231
雞蛋蛋白＿,28232
红萝卜丝,28233
核桃磨成細粉,28234
蘭姆酒或核桃利口酒,28235
混合糖漬水果粒,28236
橄蘭油,28237
依個人喜好,28238
黑麵糊材料,28239
全脂鮮奶全脂鮮奶可可粉,28240
野櫻莓汁,28241
腰果仁,28242
香蕉喜德堡頂級綜合堅果,28243
亞當斯發酵奶油,28244
干的食材－,28245
无铝泡打粉,28246
湿的食材,28247
焦糖牛奶醬,28248
鬆餅粉BM橡膠刮刀,28249
蛋黃加糖,28250
低筋麵粉B,28251
無鋁泡打粉B,28252
飛利浦健康氣炸鍋HD飛利浦專用蛋糕模,28253
蛋要先打散,28254
果乾或堅果,28255
Amarula奶酒,28256
熟栗子半包,28257
冷凍綜合莓,28258
土鳳梨果乾,28259
泡酒的葡萄乾,28260
白酒Ａ,28261
白酒Ｂ,28262
鲜橙榨汁,28263
鲜橙皮削,28264
無鹽奶油raising,28265
Soured,28266
藍莓blueberries,28267
蛋糕模無鹽奶油,28268
愛心餅乾模,28269
我用的烤模長低筋麵粉,28270
香草粉或香草液,28271
含塩奶油,28272
低粉可可粉,28273
黃金香柚醬,28274
帕米森芝士粉,28275
無鹽奶油長方形水果條模,28276
另準備麵粉無鹽奶油抹烤模,28277
糖漬橙皮果醬,28278
香吉士外皮,28279
果肉切丁,28280
錫箔紙長烤模紙杯烤模,28281
焦糖蘋果餡-蘋果無鹽奶油細砂糖低筋麵粉雞蛋無鹽奶油細砂糖蘋果,28282
橄欖油沙拉油,28283
裝飾香蕉,28284
玫瑰紅茶汁,28285
非常熟熟透的香蕉,28286
松露巧可力,28287
大無花果乾,28288
貝禮詩香甜酒,28289
Marsala或Kahlúa酒,28290
馬司卡朋乳酪,28291
鐵塔牌-馬斯卡彭起士,28292
低筋麵粉發酵無鹽奶油馬斯卡彭起司,28293
表面裝飾抹茶粉,28294
香油精,28295
厚忌廉,28296
白和紅糖霜,28297
eggyolks,28298
KAHLUA,28299
濾泡式咖啡,28300
無糖綜合堅果,28301
馬斯卡彭蛋,28302
X,28303
鐵塔馬斯卡彭乳酪,28304
A白砂糖,28305
手動,28306
篩子可可粉用,28307
杯子或保鮮盒,28308
滴管或吸管,28309
裝飾巧克力捲,28310
灑面用糖粉,28311
馬斯卡彭Mascarpone,28312
細砂糖約鮮奶油,28313
Espresso咖啡,28314
熱濃縮咖啡,28315
不甜可可粉,28316
kahlùa咖啡酒,28317
義式蛋白霜,28318
Kahlùa咖啡酒,28319
瑪莎拉酒,28320
OREO夾心蛋糕,28321
Macarpone,28322
Fingers,28323
義美巧克力蛋糕,28324
玻璃密封保鮮盒,28325
防潮無糖可可粉,28326
手指指餅乾,28327
espresso咖啡,28328
苦可可粉,28329
無糖美式咖啡,28330
可可粉成品裝飾用,28331
加蛋白的糖,28332
加蛋黃的糖,28333
馬斯卡蓬芝士,28334
千層酥,28335
罐頭去核櫻桃,28336
黑咖啡水,28337
砂糖）,28338
百香果凝乳,28339
提拉米蘇慕斯粉,28340
姆指餅乾,28341
柳丁或檸檬,28342
消化餅或手指餅乾,28343
戚風蛋糕或手指餅乾,28344
咖啡酒或萊姆酒,28345
馬斯卡彭Moscarpone,28346
香草粉即溶咖啡,28347
食材布丁海綿蛋糕cream,28348
cheese可可粉咖啡粉,28349
安柏奶油乳酪,28350
義美巧克力酥,28351
安佳乳酪粉,28352
防潮草莓粉,28353
安佳馬茲卡邦,28354
動物膠,28355
墨西哥咖啡甜酒,28356
A-蛋黃醬馬斯卡朋打發鮮奶油,28357
安加鮮奶油,28358
Philadelphia乳酪,28359
消化餅巧克力口味,28360
韓國咖啡,28361
拇指餅乾Lady,28362
咖啡利口酒或藍姆酒或白蘭地,28363
B吉利丁片,28364
C馬士卡邦乳酪,28365
D打發鮮奶油,28366
瑪斯卡邦起司,28367
即溶咖啡coffee,28368
滾水boiling,28369
甜酒Marsala,28370
手指餅lady,28371
finger,28372
黑朱古力dark,28373
choco,28374
BAILEYS香甜酒,28375
卡夫菲力奶油乳酪,28376
消化餅手指餅乾沖泡濃縮咖啡可可粉,28377
現成海綿蛋糕,28378
義式手指餅乾,28379
馬斯卡邦乳酪酪,28380
OROE餅乾粉,28381
雙倍濃縮咖啡,28382
馬司卡邦Mascarpone,28383
裝飾無糖可可粉,28384
慕斯餡,28385
咖啡酒或白蘭地,28386
馬卡司彭起司,28387
闌姆酒濃縮,28388
現煮濃縮咖啡咖啡,28389
a咖啡酒蛋黃醬,28390
b蛋白霜,28391
現成的手指餅乾,28392
whites蛋白,28393
suger糖,28394
rum蘭姆酒,28395
ladyfingers手指餅乾,28396
powder可可粉,28397
瑪斯卡彭乳酪需軟化,28398
市售咖啡即溶包,28399
瑪斯卡澎cheese需回軟,28400
奇福餅乾需敲碎,28401
奶油需軟化,28402
瑪士卡邦起司,28403
卡魯蛙咖啡酒,28404
馬斯卡彭乳酪mascarpone,28405
ESPRESSO,28406
燕麥消化餅,28407
馬茲卡邦起士,28408
MARSALA甜酒,28409
提拉米苏混合粉,28410
玛丽饼,28411
咖啡水,28412
馬士卡彭起士,28413
魯哇咖啡酒,28414
糖可自行調整,28415
expresso,28416
café,28417
馬斯卡邦尼奶酪,28418
奶油抹醬creamcheese,28419
手指餅乾ladyfinger,28420
咖啡酒或蘭姆酒,28421
marscarpone起司,28422
海綿手指餅乾,28423
黑咖啡液,28424
蒸過的地瓜,28425
草莓淋醬,28426
馬斯卡澎起司Mascarpone,28427
Mascarponecheese,28428
甜白葡萄酒,28429
吉利丁片可省略,28430
吉利丁片葷,28431
濃咖啡,28432
大約可可粉,28433
義大利馬沙拉白葡萄酒,28434
lady's,28435
Kahlua糖漿,28436
義大利Mascarpone乳酪,28437
鋁箔長型盒,28438
圓盆,28439
粉明膠,28440
市售布丁,28441
蜜雪蛋糕,28442
馬司卡彭起士,28443
義大利濃縮咖啡,28444
小米米香,28445
意大利Mascarpone,28446
espresso濃縮咖啡,28447
市售蛋黃餅乾,28448
Marscarpone,28449
柳橙果醬或杏桃果醬,28450
黃金奇異果切丁,28451
綠色奇異果切丁,28452
馬自卡彭乳酪,28453
咖啡或奶茶,28454
溶化豬油或植物油,28455
黑或白胡椒粉,28456
台式美乃滋,28457
甜奶油,28458
速發酵麵粉,28459
餐包捲,28460
義大利香菜末,28461
色素筆,28462
厚切麵包,28463
黑麥碑酒,28464
全聯豆漿吐司,28465
焦糖煉乳,28466
砂糖奶油抹醬,28467
Flaxseed,28468
Psyllium,28469
husk,28470
Erythritol,28471
Himalayan,28472
Unsalted,28473
Apple,28474
冰的有鹽奶油,28475
迷你番茄,28476
罗勒叶,28477
熔化奶油,28478
酵母種,28479
外皮醬,28480
牛奶饅頭麵團,28481
Huckleberry果醬,28482
表面裝飾用全蛋液,28483
前晚剩菜,28484
軟化有鹽奶油,28485
麵包邊條,28486
麵團材料請參考,28487
堅果磨碎,28488
細黑糖,28489
扁桃仁片,28490
統海鹽,28491
燕子牌乾酵母,28492
全蛋×椰子奶酥醬,28493
羅勒磨碎香料葉,28494
葡萄籽油或適合高溫油炸和炒的油,28495
豬胛心肉片,28496
A菲力牛排,28497
加州酪梨,28498
煮熟珍珠粉圓,28499
蛋液蛋液高筋麵粉,28500
帕馬臣起司碎,28501
春之穗麵粉,28502
山茶花麵粉,28503
魯邦液種,28504
帶蓋吐司模,28505
生吐司,28506
煉乳醬,28507
厚片豬里肌全聯生吐司,28508
生高麗菜葉,28509
巴薩米克醋或烏醋,28510
高筋麵,28511
優格種,28512
瑞士式去乳糖乾酪,28513
批薩起司絲,28514
吃剩破碎的洋芋片,28515
表面裝飾的全蛋液,28516
牛奶植物油,28517
波蘭麵種,28518
蛋水奶粉,28519
玉米粒及鮪魚,28520
美乃滋及黑胡椒,28521
厚多士,28522
熱狗或脆腸,28523
麵包材料,28524
火腿片及鳳梨片,28525
洋車前粉,28526
小麥蛋白粉俗稱麵筋粉,28527
植物油無鹽奶油各半,28528
乾香菜粉,28529
黃梔子粉,28530
可可粉或竹碳粉,28531
檸檬蛋黃果醬,28532
耐高糖酵母粉,28533
菠蘿皮,28534
日本鳥越純芯高筋麵粉,28535
麥麵包,28536
黃金亞麻子細粉,28537
肉鬆餡醬,28538
蒜香奶酪醬,28539
自己喜歡的乾燥香草,28540
素蛋黃醬,28541
罐頭蘑菇,28542
糯米粉或白玉粉,28543
混合麵粉,28544
乾蝶豆花,28545
凍牛奶,28546
冷凍蔓越莓果,28547
速發粉,28548
室溫軟奶油,28549
白奶酪紅椒末,28550
全部的中種麵糰,28551
熱狗或德國香腸,28552
新鮮的巴西利或芫荽,28553
蘋果醋或白酒醋,28554
廚師腸,28555
土豆澱粉,28556
乳清蛋白分離物,28557
即食酵母,28558
無嚴奶油,28559
有鹽奶油塊,28560
煮過的溫牛奶,28561
火腿片或肉片,28562
麵包夾層起司片,28563
自製奶酥餡,28564
意式長麵包,28565
紅色燈籠椒,28566
黃色燈籠椒,28567
羅馬生菜,28568
吐司模,28569
Tommy's麵包機專用粉,28570
烘培用細糖粉,28571
表面裝飾用的全蛋液,28572
鮮奶油或優格,28573
鹿兒島茶粉,28574
濕潤的熟豆渣,28575
蔓越莓果點綴,28576
蔓越莓果,28577
飛魚絲與洋蔥小丁,28578
洋蔥小丁,28579
詹醬,28580
包餡用有鹽奶油,28581
蕃茄切薄片,28582
無顆粒柔滑花生醬,28583
大蒜ˇ,28584
無糖蕃茄醬,28585
熟薯泥,28586
流淚粉,28587
赤蘚醇,28588
室溫軟化奶油或植物油,28589
掃面雞蛋,28590
即溶高糖酵母,28591
焙雅客烤箱,28592
凱薩麵包壓紋器,28593
裸麥,28594
鳥越鐵塔法印,28595
海藻糖膠,28596
魯邦原種,28597
魯邦酵種,28598
細白糖孝母粉室溫奶油鹽,28599
室內回溫無鹽奶油,28600
食用梳打粉,28601
奶克酵種,28602
蛋液或牛奶塗抹表面用,28603
葡萄酵種,28604
Milo阿華田,28605
拿破崙法國麵粉,28606
和鹽,28607
無糖芒果乾,28608
刷蛋汁,28609
新鮮迷蝶香,28610
熟芝麻粉,28611
法芙娜白巧克力磚,28612
鈕釦草莓巧克力,28613
高溶點起司丁,28614
優若乳,28615
核桃乾,28616
伯爵粉,28617
蛋白玫瑰速酵,28618
牛奶巧克力鈕扣,28619
愛心糖霜,28620
法芙娜耐烤巧克力豆,28621
削絲的莫拉瑞拉起司,28622
超細大杏仁粉,28623
液種全部,28624
馬札瑞拉起司絲,28625
俄勒岡香料粉,28626
塗抹用橄欖油,28627
凝乳乳酪,28628
新鮮檸檬皮,28629
自製的草莓果醬,28630
大蒜調味粉,28631
份量單位,28632
打散的蛋液,28633
白美娜濃縮鮮奶,28634
酒漬藍莓乾,28635
快醱酵母,28636
全,28637
新鲜酵母,28638
饅頭烘焙紙,28639
T低筋麵粉,28640
雜果皮,28641
節瓜絲,28642
牛老大奶粉,28643
蛋鮮奶,28644
白玫瑰速酵,28645
帕買森起司粉,28646
水合,28647
紅豆全聯購買,28648
蛋黃酵母,28649
內餡芋頭,28650
內餡紅豆,28651
老妹妹的炤下預拌粉,28652
不溶乳酪丁,28653
羅勒或蒜味抹醬或美乃滋,28654
水酵母,28655
煮熟蔾麥,28656
生蔾麥,28657
乾速酵母,28658
蛋黃鹽,28659
益麵劑,28660
熟十穀米,28661
即實燕麥片,28662
櫻桃野酵母,28663
日製凱薩琳小麥麵粉,28664
A速發發酵粉,28665
B芋頭,28666
C芝麻或杏仁片,28667
高筋蛋白粉,28668
長形籐籃全麥麵粉,28669
牛奶和水,28670
法國麵粉冷凍切條狀,28671
奶油防潮糖粉,28672
仙李蜜餞,28673
吐司邊條,28674
全蛋速發酵母,28675
乳酪添加的糖,28676
深黑巧克力,28677
煉乳吐司,28678
鑄鐵鍋陶鍋,28679
焦糖鮮奶,28680
黑麥粉Rye,28681
flour裸麥粉,28682
伯爵茶吐司,28683
冷藏全蛋,28684
T&T特級初榨橄欖油,28685
地瓜乳酪葡萄乾內餡,28686
全蛋汁取,28687
粉紅巧克力,28688
甜甜圈模型,28689
雞蛋動物性鮮奶油,28690
椰子奶酥抹醬,28691
冰凍的無鹽牛油,28692
高糖速酵,28693
或切達起司,28694
煉乳奶油霜,28695
鮮奶水也可以,28696
紅豆泥和芋頭泥,28697
鮪魚罐蝦米,28698
能多益,28699
裝飾糖霜糖果,28700
水滴巧克力豆豆,28701
脫脂希臘優格,28702
白神酵母手作專用,28703
奶油蒜味醬,28704
麵包上刷料,28705
以上可先拌勻放冰箱備用,28706
雞蛋無糖豆漿,28707
植物油*,28708
塔塔粉*,28709
真材實料自榨火龍果汁,28710
乳酪丁適量,28711
高筋麵粉蛋,28712
Mozzarella起司絲,28713
牛奶前鹽,28714
燕子高糖酵母粉,28715
鮮奶或冰水,28716
檸檬卡士達,28717
綠色蔬菜汁,28718
全聯切邊吐司,28719
雞蛋水,28720
糖漬鳳梨,28721
高熔點乳酪,28722
起司粉或起司絲,28723
植物油或橄欖油,28724
糖漬橘皮丁,28725
裝飾杏仁,28726
裝飾純黑可可粉,28727
裝飾白巧克力豆,28728
裝飾市售巧克力筆,28729
裝飾無糖咖啡色可可粉,28730
未熟化生小麥粉,28731
吐司麵團,28732
牛奶棒,28733
自製優格加全蛋,28734
葡萄＋枸杞＋核桃,28735
白美娜濃縮奶,28736
a湯種麵糊,28737
b菠蘿外皮,28738
C麵包麵糰,28739
雞蛋無糖優格,28740
小熊吐司模,28741
雞蛋去殼,28742
燕麥粉末,28743
融化奶油蛋,28744
巧克力白巧克力,28745
法國粉T糖,28746
裹入麵糰用奶油,28747
烘焙用裝飾眼睛,28748
切達,28749
天然酵母菌種,28750
山形吐司專用模型,28751
冰的無鹽奶油丁,28752
蛋牛奶,28753
蜜汁叉燒醬,28754
大麥粉,28755
快發乾酵母粉,28756
m&m紅色巧克力,28757
烤盒,28758
食物裝飾叉,28759
罐頭甜玉米,28760
甜味美奶滋,28761
蘋果碎丁,28762
杞子及圓肉,28763
裝飾用黑麥粉,28764
市售無糖豆漿,28765
熟的熱狗,28766
青白蔥,28767
熟胚芽,28768
雞蛋鮮奶,28769
紅豆餡奶酥餡葱花大蒜奶油醬,28770
液態鮮奶油cream,28771
黑芝麻葵花子,28772
瀘掛咖啡,28773
全麥麵麵粉,28774
鱈魚鬆,28775
溶化黑糖的熱開水,28776
溫牛奶鹽,28777
焦糖紅豆,28778
蛋地瓜泥,28779
中種高筋,28780
全蛋糖,28781
海苔粉或乾燥香蔥粉,28782
全素椰奶,28783
蔓越莓切片,28784
有機乾酵母,28785
熟成切達乾酪,28786
漬明太子,28787
表面細砂糖,28788
冷凍藍莓粒,28789
椰糖粉或黑糖粉,28790
高糖速發酵母,28791
義大利乾燥綜合香料,28792
發酵奶油或植物油,28793
全麥粉wheat,28794
法包粉French,28795
罌粟籽poppy,28796
⇧略嫌不夠甜的話,28797
無糖高纖豆漿,28798
蛋火龍果汁,28799
細白糖鹽乾酵母fen,28800
鹽現磨胡椒,28801
牛油butter,28802
香草dry,28803
芝士Manchego,28804
日曬風乾蕃茄,28805
caciocavallo起士,28806
［B]鮮奶油,28807
春戀高粉,28808
烘焙巧克力豆,28809
已炒乾豆渣,28810
糖也可不加,28811
新鮮藍莓或冷凍藍莓,28812
白神山酵母,28813
黑桑子乾,28814
松子果仁,28815
原蔗糖粉,28816
無糖花生抹醬,28817
奶油液,28818
D鹽巴,28819
E高筋麵粉,28820
F乾酵母,28821
G酵種,28822
後加水,28823
葡桃乾,28824
杜蘭麵粉或低筋麵粉,28825
義大利薩拉米腸,28826
Caciocavello,28827
煮熟的紅藜,28828
高筋麵粉砂糖,28829
即溶乾酵母,28830
起司絲或起司片,28831
派皮雞蛋,28832
蛋砂糖,28833
濃起司粉,28834
高溶點芝士,28835
總統牌馬茲瑞拉起司片,28836
菲力奶油乾酪,28837
蒸南瓜泥,28838
市售桑葚原汁,28839
細紫薯,28840
罌粟籽,28841
雜糧麵粉室溫軟化,28842
蛋奶液刷表面,28843
冰淇淋甜筒,28844
鐵塔牌鮮奶油,28845
鐵塔牌草莓優格白糖,28846
雞蛋中筋麵粉,28847
原蔗糖demerara,28848
白巧克力筆,28849
迷你奧利奧餅乾,28850
微暖水,28851
熱狗或博客香腸,28852
白巧克力釦,28853
帕梅全脂奶粉,28854
蔓越莓干,28855
麵包機專用速發酵母,28856
雞蛋芝麻粉,28857
煮熟小米,28858
法國T水,28859
全蛋細糖,28860
液化奶油,28861
高筋麵粉或融合無鹽奶油,28862
*菠蘿皮*,28863
*麵包體*,28864
牛奶或濃縮牛乳,28865
溫水泡酵母粉用）,28866
雞蛋柚子果醬,28867
柚子絲,28868
義式蛋白奶油霜,28869
麥麵粉,28870
冰凍鹽奶油片,28871
蕃茄果乾,28872
萬丹小農鮮乳,28873
藍絲可發酵奶油,28874
焦糖牛奶調味粉,28875
蛋細砂糖,28876
焙用巧克力豆,28877
蝶豆藍花水,28878
蝶豆藍花粉,28879
黑或白芝麻,28880
鹽製櫻花,28881
雞蛋煉乳,28882
酵母粉蛋,28883
非基因改造燕麥粉,28884
純蓮藕粉,28885
新鮮天然酵母,28886
蛋黑胡椒蘑菇,28887
無糖抹茶,28888
石安雞蛋,28889
燕子牌即發酵母,28890
高麵麵粉,28891
調開南瓜粉的溫水,28892
白巧克力粒,28893
櫻桃或草莓果醬,28894
純巧克力,28895
烘焙油紙,28896
牛奶或豆乳,28897
無鹽動物奶油,28898
裝飾用海鹽,28899
